pwsid,pwsname,pctpov,pcthisp,health,medianincomehouse,violation,pcthisp_bin,pctpov_bin
NE3101702,"AINSWORTH, CITY OF",21.5,0.11954572796821594,0,24704,FALSE,"(0,10]","(20,30]"
NE3101906,"KEARNEY, CITY OF",17.200000762939453,7.158933162689209,0,43920,FALSE,"(0,10]","(10,20]"
NE3101906,"KEARNEY, CITY OF",15.5,8.05109691619873,0,47399,FALSE,"(0,10]","(10,20]"
NE3101906,"KEARNEY, CITY OF",16.5,8.163067817687988,0,47614,FALSE,"(0,10]","(10,20]"
NE3101906,"KEARNEY, CITY OF",16.799999237060547,7.777812957763672,1,46282,TRUE,"(0,10]","(10,20]"
NE3101907,"GIBBON, CITY OF",10.600000381469728,27.06013298034668,0,47593,FALSE,"(20,30]","(10,20]"
NE3101907,"GIBBON, CITY OF",8.899999618530273,22.15459442138672,0,42875,FALSE,"(20,30]","(0,10]"
NE3101907,"GIBBON, CITY OF",9.800000190734863,27.19449234008789,1,46250,TRUE,"(20,30]","(0,10]"
NE3101907,"GIBBON, CITY OF",14,33.22883987426758,1,43676,TRUE,"(30,40]","(10,20]"
NE3101910,"SHELTON, VILLAGE OF",7.5,21.46542739868164,0,50417,FALSE,"(20,30]","(0,10]"
NE3101910,"SHELTON, VILLAGE OF",8.100000381469727,15.009381294250488,0,53750,FALSE,"(10,20]","(0,10]"
NE3101910,"SHELTON, VILLAGE OF",11.800000190734863,15.769230842590332,0,55917,FALSE,"(10,20]","(10,20]"
NE3101910,"SHELTON, VILLAGE OF",8.399999618530273,18.083003997802734,0,61250,FALSE,"(10,20]","(0,10]"
NE3101911,"RAVENNA, CITY OF",14.300000190734863,1.4014838933944702,0,37833,FALSE,"(0,10]","(10,20]"
NE3101911,"RAVENNA, CITY OF",13.399999618530272,1.4037984609603882,0,35852,FALSE,"(0,10]","(10,20]"
NE3101911,"RAVENNA, CITY OF",13.100000381469728,2.9962546825408936,0,37063,FALSE,"(0,10]","(10,20]"
NE3101911,"RAVENNA, CITY OF",9.600000381469728,3.80434775352478,0,43021,FALSE,"(0,10]","(0,10]"
NE3102101,"OAKLAND, CITY OF",9.600000381469728,0.22026431560516355,0,45345,FALSE,"(0,10]","(0,10]"
NE3102101,"OAKLAND, CITY OF",9.399999618530272,0.2996254563331604,0,47723,FALSE,"(0,10]","(0,10]"
NE3102101,"OAKLAND, CITY OF",10.300000190734863,0.5200594067573547,0,44250,FALSE,"(0,10]","(10,20]"
NE3102101,"OAKLAND, CITY OF",9.899999618530272,0.7075471878051758,0,45227,FALSE,"(0,10]","(0,10]"
NE3102102,"TEKAMAH, CITY OF",13.800000190734863,1.1826543807983398,0,39224,FALSE,"(0,10]","(10,20]"
NE3102102,"TEKAMAH, CITY OF",13.899999618530272,1.8995929956436155,1,40335,TRUE,"(0,10]","(10,20]"
NE3102102,"TEKAMAH, CITY OF",10.300000190734863,2.222222328186035,0,42607,FALSE,"(0,10]","(10,20]"
NE3102102,"TEKAMAH, CITY OF",10.899999618530272,1.7960602045059204,1,44618,TRUE,"(0,10]","(10,20]"
NE3102301,"DAVID CITY, CITY OF",11.100000381469728,4.046858310699463,0,38081,FALSE,"(0,10]","(10,20]"
NE3102301,"DAVID CITY, CITY OF",11,3.4470629692077637,0,43768,FALSE,"(0,10]","(10,20]"
NE3102301,"DAVID CITY, CITY OF",10.699999809265137,3.824756622314453,0,45212,FALSE,"(0,10]","(10,20]"
NE3102301,"DAVID CITY, CITY OF",11.199999809265137,4.718945026397705,0,45156,FALSE,"(0,10]","(10,20]"
NE3102501,"PLATTSMOUTH, CITY OF",6.300000190734863,2.9398393630981445,0,50678,FALSE,"(0,10]","(0,10]"
NE3102501,"PLATTSMOUTH, CITY OF",6.900000095367432,2.8627989292144775,0,51521,FALSE,"(0,10]","(0,10]"
NE3102501,"PLATTSMOUTH, CITY OF",7.199999809265137,3.1604785919189453,0,54098,FALSE,"(0,10]","(0,10]"
NE3102501,"PLATTSMOUTH, CITY OF",9,3.360567331314087,0,54089,FALSE,"(0,10]","(0,10]"
NE3102506,"WEEPING WATER, CITY OF",6.5,0,0,51848,FALSE,"(-10,0]","(0,10]"
NE3102506,"WEEPING WATER, CITY OF",6.400000095367432,0,1,55375,TRUE,"(-10,0]","(0,10]"
NE3102506,"WEEPING WATER, CITY OF",5,0.2610965967178345,0,53162,FALSE,"(0,10]","(0,10]"
NE3102506,"WEEPING WATER, CITY OF",10.899999618530272,0.40032026171684265,0,53472,FALSE,"(0,10]","(10,20]"
NE3102510,"EAGLE, VILLAGE OF",6.300000190734863,0.38277512788772583,0,57500,FALSE,"(0,10]","(0,10]"
NE3102510,"EAGLE, VILLAGE OF",6.800000190734863,0.384245902299881,0,57375,FALSE,"(0,10]","(0,10]"
NE3102510,"EAGLE, VILLAGE OF",15.800000190734863,0.374882847070694,0,58828,FALSE,"(0,10]","(10,20]"
NE3102510,"EAGLE, VILLAGE OF",13.800000190734863,0.3727865815162658,0,58000,FALSE,"(0,10]","(10,20]"
NE3102512,"LOUISVILLE, CITY OF",4.699999809265137,1.0108864307403564,0,49323,FALSE,"(0,10]","(0,10]"
NE3102512,"LOUISVILLE, CITY OF",5.099999904632568,0.8935219645500183,0,47813,FALSE,"(0,10]","(0,10]"
NE3102512,"LOUISVILLE, CITY OF",3.799999952316284,1.2165449857711792,0,43906,FALSE,"(0,10]","(0,10]"
NE3102512,"LOUISVILLE, CITY OF",2.700000047683716,1.283147931098938,0,42740,FALSE,"(0,10]","(0,10]"
NE3102521,CASS CO. RWD #1,2.299999952316284,0.9887005686759948,0,61382,FALSE,"(0,10]","(0,10]"
NE3102521,CASS CO RWD 1,3.799999952316284,0.8968610167503357,0,63667,FALSE,"(0,10]","(0,10]"
NE3102521,CASS CO RWD 1,3.200000047683716,2.4193549156188965,0,61042,FALSE,"(0,10]","(0,10]"
NE3102521,CASS CO RWD 1,6.900000095367432,3.0303030014038086,0,60625,FALSE,"(0,10]","(0,10]"
NE3102522,CUMING CO. RWD #1,17.100000381469727,3.8528897762298584,0,30761,FALSE,"(0,10]","(10,20]"
NE3102522,CUMING CO RWD 1,10.300000190734863,0,1,32109,TRUE,"(-10,0]","(10,20]"
NE3102522,CUMING CO RWD 1,11.699999809265137,1.848739504814148,0,34531,FALSE,"(0,10]","(10,20]"
NE3102522,CUMING CO RWD 1,12.199999809265137,4.13223123550415,2,35000,TRUE,"(0,10]","(10,20]"
NE3102702,"HARTINGTON, CITY OF",14.399999618530272,2.0202019214630127,0,39583,FALSE,"(0,10]","(10,20]"
NE3102702,"HARTINGTON, CITY OF",14.699999809265137,2.0479812622070312,0,41620,FALSE,"(0,10]","(10,20]"
NE3102702,"HARTINGTON, CITY OF",12.199999809265137,1.5299878120422363,1,39688,TRUE,"(0,10]","(10,20]"
NE3102702,"HARTINGTON, CITY OF",10.5,1.626505970954895,1,42750,TRUE,"(0,10]","(10,20]"
NE3102902,"IMPERIAL, CITY OF",13.699999809265137,15.962672233581545,0,42070,FALSE,"(10,20]","(10,20]"
NE3102902,"IMPERIAL, CITY OF",11.800000190734863,16.501976013183594,0,47054,FALSE,"(10,20]","(10,20]"
NE3102902,"IMPERIAL, CITY OF",12.100000381469728,17.862232208251953,0,47943,FALSE,"(10,20]","(10,20]"
NE3102902,"IMPERIAL, CITY OF",12.399999618530272,18.84483528137207,0,46042,FALSE,"(10,20]","(10,20]"
NE3103106,"VALENTINE, CITY OF",6.400000095367432,2.0253164768218994,0,47639,FALSE,"(0,10]","(0,10]"
NE3103106,"VALENTINE, CITY OF",7.400000095367432,5.8994903564453125,0,41009,FALSE,"(0,10]","(0,10]"
NE3103106,"VALENTINE, CITY OF",9.399999618530272,7.0986528396606445,0,45057,FALSE,"(0,10]","(0,10]"
NE3103106,"VALENTINE, CITY OF",12.100000381469728,0.07270083576440811,0,43365,FALSE,"(0,10]","(10,20]"
NE3103303,"SIDNEY, CITY OF",9.5,6.609365940093994,0,47969,FALSE,"(0,10]","(0,10]"
NE3103303,"SIDNEY, CITY OF",14.199999809265137,6.541642189025879,0,48631,FALSE,"(0,10]","(10,20]"
NE3103303,"SIDNEY, CITY OF",14.199999809265137,7.697990417480469,0,47192,FALSE,"(0,10]","(10,20]"
NE3103303,"SIDNEY, CITY OF",15.899999618530272,7.799113750457764,0,49589,FALSE,"(0,10]","(10,20]"
NE3103502,"HARVARD, CITY OF",14.300000190734863,18.90315055847168,0,43125,FALSE,"(10,20]","(10,20]"
NE3103502,"HARVARD, CITY OF",22.5,20.880361557006836,0,44013,FALSE,"(20,30]","(20,30]"
NE3103507,"SUTTON, CITY OF",4.800000190734863,1.975476861000061,0,46791,FALSE,"(0,10]","(0,10]"
NE3103507,"SUTTON, CITY OF",2.299999952316284,2.2193212509155273,1,48266,TRUE,"(0,10]","(0,10]"
NE3103507,"SUTTON, CITY OF",2.700000047683716,8.396946907043457,0,48698,FALSE,"(0,10]","(0,10]"
NE3103507,"SUTTON, CITY OF",2.5999999046325684,12.681387901306152,0,50441,FALSE,"(10,20]","(0,10]"
NE3103701,"SCHUYLER, CITY OF",14.699999809265137,59.65267181396485,2,47123,TRUE,"(50,60]","(10,20]"
NE3103701,"SCHUYLER, CITY OF",20.200000762939453,62.42323684692383,1,41250,TRUE,"(60,70]","(20,30]"
NE3103701,"SCHUYLER, CITY OF",23.600000381469727,66.78065490722656,0,43073,FALSE,"(60,70]","(20,30]"
NE3103701,"SCHUYLER, CITY OF",20.299999237060547,69.24195861816406,0,49986,FALSE,"(60,70]","(20,30]"
NE3103903,"WISNER, CITY OF",17.600000381469727,0,0,36797,FALSE,"(-10,0]","(10,20]"
NE3103903,"WISNER, CITY OF",13.699999809265137,0,1,39429,TRUE,"(-10,0]","(10,20]"
NE3103903,"WISNER, CITY OF",10.100000381469728,0.4838709533214569,0,39848,FALSE,"(0,10]","(10,20]"
NE3103903,"WISNER, CITY OF",8.600000381469727,0.5243445634841919,2,46467,TRUE,"(0,10]","(0,10]"
NE3103904,"WEST POINT, CITY OF",15.800000190734863,18.533845901489254,0,40815,FALSE,"(10,20]","(10,20]"
NE3103904,"WEST POINT, CITY OF",8.600000381469727,18.633541107177734,0,44468,FALSE,"(10,20]","(0,10]"
NE3103904,"WEST POINT, CITY OF",14.699999809265137,18.38498306274414,0,42908,FALSE,"(10,20]","(10,20]"
NE3103904,"WEST POINT, CITY OF",15.5,19.23650550842285,0,40859,FALSE,"(10,20]","(10,20]"
NE3104105,"BROKEN BOW, CITY OF",8.600000381469727,0.791407585144043,0,39464,FALSE,"(0,10]","(0,10]"
NE3104105,"BROKEN BOW, CITY OF",10.300000190734863,3.0825791358947754,0,36441,FALSE,"(0,10]","(10,20]"
NE3104105,"BROKEN BOW, CITY OF",8.100000381469727,3.68794322013855,0,38043,FALSE,"(0,10]","(0,10]"
NE3104105,"BROKEN BOW, CITY OF",7.699999809265137,3.9533560276031494,1,38750,TRUE,"(0,10]","(0,10]"
NE3104301,"DAKOTA CITY, CITY OF",14.699999809265137,30.506912231445312,0,53854,FALSE,"(30,40]","(10,20]"
NE3104301,"DAKOTA CITY, CITY OF",13.899999618530272,28.823802947998047,0,56518,FALSE,"(20,30]","(10,20]"
NE3104301,"DAKOTA CITY, CITY OF",10.399999618530272,24.690746307373047,0,57039,FALSE,"(20,30]","(10,20]"
NE3104301,"DAKOTA CITY, CITY OF",13.300000190734863,30.846269607543945,0,55694,FALSE,"(30,40]","(10,20]"
NE3104309,"SOUTH SIOUX CITY, CITY OF",17.799999237060547,39.98612976074219,0,40457,FALSE,"(30,40]","(10,20]"
NE3104309,"SOUTH SIOUX CITY, CITY OF",17.100000381469727,42.40323257446289,0,39623,FALSE,"(40,50]","(10,20]"
NE3104309,"SOUTH SIOUX CITY, CITY OF",18.799999237060547,45.975711822509766,0,39784,FALSE,"(40,50]","(10,20]"
NE3104309,"SOUTH SIOUX CITY, CITY OF",20,45.34161376953125,0,43865,FALSE,"(40,50]","(10,20]"
NE3104505,"CRAWFORD, CITY OF",20.600000381469727,3.4782607555389404,0,35938,FALSE,"(0,10]","(20,30]"
NE3104505,"CRAWFORD, CITY OF",20.600000381469727,4.043392658233643,1,33194,TRUE,"(0,10]","(20,30]"
NE3104507,"CHADRON, CITY OF",28,4.284239292144775,0,29522,FALSE,"(0,10]","(20,30]"
NE3104507,"CHADRON, CITY OF",31.700000762939453,3.87384295463562,0,31855,FALSE,"(0,10]","(30,40]"
NE3104507,"CHADRON, CITY OF",30.700000762939453,4.567225456237793,0,30573,FALSE,"(0,10]","(30,40]"
NE3104507,"CHADRON, CITY OF",21.5,5.017123222351074,0,34794,FALSE,"(0,10]","(20,30]"
NE3104701,"COZAD, CITY OF",17.299999237060547,9.323307991027832,1,38922,TRUE,"(0,10]","(10,20]"
NE3104701,"COZAD, CITY OF",13.399999618530272,8.502633094787598,1,44457,TRUE,"(0,10]","(10,20]"
NE3104701,"COZAD, CITY OF",16.399999618530273,8.905660629272461,0,44043,FALSE,"(0,10]","(10,20]"
NE3104701,"COZAD, CITY OF",15.699999809265137,10.698027610778809,0,43449,FALSE,"(10,20]","(10,20]"
NE3104702,"GOTHENBURG, CITY OF",14,4.030226707458496,1,41625,TRUE,"(0,10]","(10,20]"
NE3104702,"GOTHENBURG, CITY OF",7,4.773940086364746,0,46250,FALSE,"(0,10]","(0,10]"
NE3104702,"GOTHENBURG, CITY OF",10,4.737874984741211,0,48173,FALSE,"(0,10]","(0,10]"
NE3104702,"GOTHENBURG, CITY OF",8.899999618530273,3.0872859954833984,0,51458,FALSE,"(0,10]","(0,10]"
NE3104708,"LEXINGTON, CITY OF",16.5,60.79517364501953,0,40216,FALSE,"(60,70]","(10,20]"
NE3104708,"LEXINGTON, CITY OF",17.399999618530273,62.02046203613281,1,42540,TRUE,"(60,70]","(10,20]"
NE3104708,"LEXINGTON, CITY OF",16.600000381469727,62.2215690612793,0,42685,FALSE,"(60,70]","(10,20]"
NE3104708,"LEXINGTON, CITY OF",20.5,63.73518753051758,1,40863,TRUE,"(60,70]","(20,30]"
NE3105106,"PONCA, CITY OF",1.899999976158142,2.3911187648773193,1,41776,TRUE,"(0,10]","(0,10]"
NE3105107,"WAKEFIELD, CITY OF",30.899999618530273,38.2078857421875,1,32026,TRUE,"(30,40]","(30,40]"
NE3105107,"WAKEFIELD, CITY OF",29.200000762939453,39.02606201171875,1,34196,TRUE,"(30,40]","(20,30]"
NE3105107,"WAKEFIELD, CITY OF",25.200000762939453,36.16352081298828,1,35417,TRUE,"(30,40]","(20,30]"
NE3105107,"WAKEFIELD, CITY OF",20.200000762939453,33.846153259277344,1,38500,TRUE,"(30,40]","(20,30]"
NE3105305,"NORTH BEND, CITY OF",15.399999618530272,8.380338668823242,0,41786,FALSE,"(0,10]","(10,20]"
NE3105305,"NORTH BEND, CITY OF",15.100000381469728,8.125,0,45982,FALSE,"(0,10]","(10,20]"
NE3105305,"NORTH BEND, CITY OF",6.900000095367432,4.849375247955322,0,48750,FALSE,"(0,10]","(0,10]"
NE3105305,"NORTH BEND, CITY OF",5.900000095367432,5.282199859619141,0,52292,FALSE,"(0,10]","(0,10]"
NE3105312,"FREMONT, CITY OF",14,10.593753814697266,0,42917,FALSE,"(10,20]","(10,20]"
NE3105312,"FREMONT, CITY OF",13.800000190734863,11.768956184387209,0,44154,FALSE,"(10,20]","(10,20]"
NE3105312,"FREMONT, CITY OF",13.800000190734863,12.19846248626709,0,46064,FALSE,"(10,20]","(10,20]"
NE3105312,"FREMONT, CITY OF",12.5,13.00068187713623,0,48092,FALSE,"(10,20]","(10,20]"
NE3105507,METROPOLITAN UTILITIES DISTRICT,15.300000190734863,12.036805152893066,0,46230,FALSE,"(10,20]","(10,20]"
NE3105507,METROPOLITAN UTILITIES DISTRICT,15.5,12.618986129760742,0,46978,FALSE,"(10,20]","(10,20]"
NE3105507,METROPOLITAN UTILITIES DISTRICT,16.399999618530273,12.918444633483888,0,46978,FALSE,"(10,20]","(10,20]"
NE3105507,METROPOLITAN UTILITIES DISTRICT,16.600000381469727,13.06464672088623,0,48052,FALSE,"(10,20]","(10,20]"
NE3105517,"WATERLOO, VILLAGE OF",5.199999809265137,2.4647886753082275,0,52414,FALSE,"(0,10]","(0,10]"
NE3105517,"WATERLOO, VILLAGE OF",6.199999809265137,2.2657053470611572,0,52222,FALSE,"(0,10]","(0,10]"
NE3105518,"VALLEY, CITY OF",16.700000762939453,2.447730779647827,0,39141,FALSE,"(0,10]","(10,20]"
NE3105518,"VALLEY, CITY OF",16.299999237060547,2.824551820755005,0,40781,FALSE,"(0,10]","(10,20]"
NE3105518,"VALLEY, CITY OF",16.5,0.6369426846504211,0,42600,FALSE,"(0,10]","(10,20]"
NE3105518,"VALLEY, CITY OF",14.199999809265137,0.396432101726532,0,43819,FALSE,"(0,10]","(10,20]"
NE3105701,"BENKELMAN, CITY OF",8.100000381469727,5.150631904602051,8,33068,TRUE,"(0,10]","(0,10]"
NE3105701,"BENKELMAN, CITY OF",12,2.2703819274902344,9,34875,TRUE,"(0,10]","(10,20]"
NE3105701,"BENKELMAN, CITY OF",13.699999809265137,1.5717092752456665,8,31806,TRUE,"(0,10]","(10,20]"
NE3105905,"GENEVA, CITY OF",14.600000381469728,2.028005838394165,0,37679,FALSE,"(0,10]","(10,20]"
NE3105905,"GENEVA, CITY OF",12.300000190734863,5.121170520782471,0,40813,FALSE,"(0,10]","(10,20]"
NE3105905,"GENEVA, CITY OF",12.800000190734863,5.931094646453857,0,43750,FALSE,"(0,10]","(10,20]"
NE3105905,"GENEVA, CITY OF",14.199999809265137,5.275335311889648,0,43445,FALSE,"(0,10]","(10,20]"
NE3106504,"CAMBRIDGE, CITY OF",10,2.5490195751190186,4,43472,TRUE,"(0,10]","(0,10]"
NE3106504,"CAMBRIDGE, CITY OF",10.100000381469728,1.769911527633667,1,40982,TRUE,"(0,10]","(10,20]"
NE3106504,"CAMBRIDGE, CITY OF",10.399999618530272,1.38504159450531,0,40592,FALSE,"(0,10]","(10,20]"
NE3106504,"CAMBRIDGE, CITY OF",9.199999809265137,1.6682113409042358,0,38235,FALSE,"(0,10]","(0,10]"
NE3106506,"ARAPAHOE, CITY OF",9.600000381469728,4.3439717292785645,1,36641,TRUE,"(0,10]","(0,10]"
NE3106506,"ARAPAHOE, CITY OF",13,4.5412421226501465,3,36188,TRUE,"(0,10]","(10,20]"
NE3106506,"ARAPAHOE, CITY OF",11.699999809265137,6.060606002807617,1,36000,TRUE,"(0,10]","(10,20]"
NE3106506,"ARAPAHOE, CITY OF",9.699999809265137,4.0877366065979,1,37813,TRUE,"(0,10]","(0,10]"
NE3106705,"BEATRICE, CITY OF",14.899999618530272,1.4542275667190552,1,37500,TRUE,"(0,10]","(10,20]"
NE3106705,"BEATRICE, CITY OF",14.800000190734863,1.5121209621429443,0,39215,FALSE,"(0,10]","(10,20]"
NE3106705,"BEATRICE, CITY OF",14.899999618530272,1.7196835279464722,0,38931,FALSE,"(0,10]","(10,20]"
NE3106705,"BEATRICE, CITY OF",13.699999809265137,1.7084282636642456,0,41826,FALSE,"(0,10]","(10,20]"
NE3106710,"WYMORE, CITY OF",15.399999618530272,6.369426727294922,1,33611,TRUE,"(0,10]","(10,20]"
NE3106710,"WYMORE, CITY OF",10.600000381469728,5.860113620758057,0,33333,FALSE,"(0,10]","(10,20]"
NE3106710,"WYMORE, CITY OF",10.5,5.952381134033203,0,34018,FALSE,"(0,10]","(10,20]"
NE3106710,"WYMORE, CITY OF",11.100000381469728,4.452926158905029,1,33793,TRUE,"(0,10]","(10,20]"
NE3107101,"BURWELL, CITY OF",20.100000381469727,0,0,33125,FALSE,"(-10,0]","(20,30]"
NE3107101,"BURWELL, CITY OF",19.299999237060547,0,0,34509,FALSE,"(-10,0]","(10,20]"
NE3107101,"BURWELL, CITY OF",13,0,0,35962,FALSE,"(-10,0]","(10,20]"
NE3107101,"BURWELL, CITY OF",13.800000190734863,0.23622047901153564,0,37917,FALSE,"(0,10]","(10,20]"
NE3107901,"WOOD RIVER, CITY OF",6.5,9.318028450012209,0,42500,FALSE,"(0,10]","(0,10]"
NE3107901,"WOOD RIVER, CITY OF",6.599999904632568,13.475177764892578,0,42841,FALSE,"(10,20]","(0,10]"
NE3107901,"WOOD RIVER, CITY OF",12.199999809265137,19.35215950012207,0,46786,FALSE,"(10,20]","(10,20]"
NE3107901,"WOOD RIVER, CITY OF",12.199999809265137,14.760433197021484,0,51333,FALSE,"(10,20]","(10,20]"
NE3107902,"GRAND ISLAND, CITY OF",12.100000381469728,24.14262962341309,0,43495,FALSE,"(20,30]","(10,20]"
NE3107902,"GRAND ISLAND, CITY OF",13,25.11629867553711,0,45095,FALSE,"(20,30]","(10,20]"
NE3107902,"GRAND ISLAND, CITY OF",15,26.16379737854004,0,44791,FALSE,"(20,30]","(10,20]"
NE3107902,"GRAND ISLAND, CITY OF",15,27.385656356811523,0,46192,FALSE,"(20,30]","(10,20]"
NE3108101,"AURORA, CITY OF",10.5,2.212689161300659,0,52188,FALSE,"(0,10]","(10,20]"
NE3108101,"AURORA, CITY OF",10.399999618530272,1.9793072938919067,0,55517,FALSE,"(0,10]","(10,20]"
NE3108101,"AURORA, CITY OF",10.399999618530272,2.299887180328369,0,57843,FALSE,"(0,10]","(10,20]"
NE3108101,"AURORA, CITY OF",12,2.4932613372802734,0,53549,FALSE,"(0,10]","(10,20]"
NE3108307,"ALMA, CITY OF",12.899999618530272,2.9983792304992676,1,41484,TRUE,"(0,10]","(10,20]"
NE3108307,"ALMA, CITY OF",10,1.8440905809402464,0,41154,FALSE,"(0,10]","(0,10]"
NE3108307,"ALMA, CITY OF",12.600000381469728,2.0554065704345703,0,40050,FALSE,"(0,10]","(10,20]"
NE3108307,"ALMA, CITY OF",15.100000381469728,1.9677996635437012,0,35417,FALSE,"(0,10]","(10,20]"
NE3108904,"ONEILL, CITY OF",8.800000190734863,4.867377758026123,0,38310,FALSE,"(0,10]","(0,10]"
NE3108904,"ONEILL, CITY OF",9.199999809265137,5.020463943481445,1,43895,TRUE,"(0,10]","(0,10]"
NE3108904,"ONEILL, CITY OF",8.300000190734863,5.944625377655029,2,52667,TRUE,"(0,10]","(0,10]"
NE3108904,"ONEILL, CITY OF",9.100000381469728,6.628787994384766,0,40957,FALSE,"(0,10]","(0,10]"
NE3108905,"ATKINSON, CITY OF",9.899999618530272,0,0,37286,FALSE,"(-10,0]","(0,10]"
NE3108905,"ATKINSON, CITY OF",12.5,0,0,39318,FALSE,"(-10,0]","(10,20]"
NE3108905,"ATKINSON, CITY OF",9.399999618530272,0,1,38250,TRUE,"(-10,0]","(0,10]"
NE3108905,"ATKINSON, CITY OF",12,0,2,41563,TRUE,"(-10,0]","(10,20]"
NE3109306,ST PAUL CITY OF,13.899999618530272,1.875,0,43125,FALSE,"(0,10]","(10,20]"
NE3109306,ST PAUL CITY OF,15.399999618530272,1.084394097328186,0,43615,FALSE,"(0,10]","(10,20]"
NE3109306,ST PAUL CITY OF,12.399999618530272,0.9628610610961914,0,46280,FALSE,"(0,10]","(10,20]"
NE3109306,ST PAUL CITY OF,11.5,0.36513006687164307,0,47197,FALSE,"(0,10]","(10,20]"
NE3109504,LITTLE BLUE NRD RWD #1,25.299999237060547,6.336088180541992,0,35250,FALSE,"(0,10]","(20,30]"
NE3109504,LITTLE BLUE NRD RWD 1,22.899999618530273,7.339449405670166,0,38958,FALSE,"(0,10]","(20,30]"
NE3109504,LITTLE BLUE NRD RWD 1,14.899999618530272,6.440678119659424,0,42656,FALSE,"(0,10]","(10,20]"
NE3109504,LITTLE BLUE NRD RWD 1,19,0,0,40938,FALSE,"(-10,0]","(10,20]"
NE3109507,"FAIRBURY, CITY OF",18.200000762939453,3.759960174560547,0,37750,FALSE,"(0,10]","(10,20]"
NE3109507,"FAIRBURY, CITY OF",15.100000381469728,2.1105527877807617,0,40537,FALSE,"(0,10]","(10,20]"
NE3109507,"FAIRBURY, CITY OF",19.700000762939453,2.8868067264556885,0,37717,FALSE,"(0,10]","(10,20]"
NE3109507,"FAIRBURY, CITY OF",18.100000381469727,3.225806474685669,0,39276,FALSE,"(0,10]","(10,20]"
NE3109705,"TECUMSEH, CITY OF",22.799999237060547,15.917160034179688,2,34410,TRUE,"(10,20]","(20,30]"
NE3109705,"TECUMSEH, CITY OF",20.600000381469727,15.970961570739746,0,35000,FALSE,"(10,20]","(20,30]"
NE3109705,"TECUMSEH, CITY OF",22.600000381469727,16.033994674682617,1,33936,TRUE,"(10,20]","(20,30]"
NE3109705,"TECUMSEH, CITY OF",20.700000762939453,14.745972633361816,0,33604,FALSE,"(10,20]","(20,30]"
NE3109904,"MINDEN, CITY OF",13.300000190734863,2.424483299255371,1,47194,TRUE,"(0,10]","(10,20]"
NE3109904,"MINDEN, CITY OF",7.900000095367432,2.664016008377075,0,48782,FALSE,"(0,10]","(0,10]"
NE3109904,"MINDEN, CITY OF",5.5,2.341137170791626,0,50682,FALSE,"(0,10]","(0,10]"
NE3109904,"MINDEN, CITY OF",6.400000095367432,3.031383752822876,0,55122,FALSE,"(0,10]","(0,10]"
NE3110102,"OGALLALA, CITY OF",10.100000381469728,6.234203815460205,3,42786,TRUE,"(0,10]","(10,20]"
NE3110102,"OGALLALA, CITY OF",11.800000190734863,5.7022175788879395,0,42533,FALSE,"(0,10]","(10,20]"
NE3110102,"OGALLALA, CITY OF",12.300000190734863,5.506937026977539,0,40893,FALSE,"(0,10]","(10,20]"
NE3110102,"OGALLALA, CITY OF",14.399999618530272,5.973024845123291,0,39435,FALSE,"(0,10]","(10,20]"
NE3110501,"KIMBALL, CITY OF",10.100000381469728,6.815556526184082,0,43421,FALSE,"(0,10]","(10,20]"
NE3110501,"KIMBALL, CITY OF",10.899999618530272,7.754629611968994,0,41917,FALSE,"(0,10]","(10,20]"
NE3110501,"KIMBALL, CITY OF",10.699999809265137,9.475396156311035,0,41745,FALSE,"(0,10]","(10,20]"
NE3110501,"KIMBALL, CITY OF",14.199999809265137,9.131675720214844,0,39528,FALSE,"(0,10]","(10,20]"
NE3110705,"CREIGHTON, CITY OF",15.100000381469728,2.966432571411133,1,31927,TRUE,"(0,10]","(10,20]"
NE3110705,"CREIGHTON, CITY OF",15.199999809265137,2.950310468673706,2,34861,TRUE,"(0,10]","(10,20]"
NE3110705,"CREIGHTON, CITY OF",14.300000190734863,1.628664493560791,0,40508,FALSE,"(0,10]","(10,20]"
NE3110705,"CREIGHTON, CITY OF",14.800000190734863,1.6233766078948977,1,40486,TRUE,"(0,10]","(10,20]"
NE3110708,"BLOOMFIELD, CITY OF",12.600000381469728,0.2661934196949005,0,30250,FALSE,"(0,10]","(10,20]"
NE3110708,"BLOOMFIELD, CITY OF",14.100000381469728,0.6392694115638733,0,29342,FALSE,"(0,10]","(10,20]"
NE3110708,"BLOOMFIELD, CITY OF",16.600000381469727,1.2707722187042236,0,29145,FALSE,"(0,10]","(10,20]"
NE3110708,"BLOOMFIELD, CITY OF",18.5,2.6496565341949463,0,30446,FALSE,"(0,10]","(10,20]"
NE3110905,"WAVERLY, CITY OF",2.0999999046325684,4.02427339553833,0,66494,FALSE,"(0,10]","(0,10]"
NE3110905,"WAVERLY, CITY OF",2.700000047683716,4.766355037689209,0,69081,FALSE,"(0,10]","(0,10]"
NE3110905,"WAVERLY, CITY OF",2.5999999046325684,4.7661871910095215,0,70741,FALSE,"(0,10]","(0,10]"
NE3110905,"WAVERLY, CITY OF",1.2999999523162842,3.961549758911133,0,77679,FALSE,"(0,10]","(0,10]"
NE3110909,LANCASTER CO. RWD #1,3.900000095367432,3.453237295150757,0,60417,FALSE,"(0,10]","(0,10]"
NE3110909,LANCASTER CO RWD 1,3.799999952316284,3.1165311336517334,0,62039,FALSE,"(0,10]","(0,10]"
